,Target,ALL
2606,Mobile App Developer,"JavaScript PHP Mobile Application Development HTML Software Development MySQL Web Development Web Design AJAX jQuery WordPress Adobe Photoshop Magento Responsive Web Design MSSQL Dreamweaver ASPNET AJAX Opencart CNET ASPNET C MVC CSS SCSS LESS Android Studio Java Windows C IOS Xcode Swift Brackets                           Sri jayawardhana pura maha vidyalaya, kotte     Web Developer Nebulex Pty Ltd .NET  & Mobile Application Developer Digital Glare .NET &  Mobile Application Developer PRACTISIN2PLAY LIMITED Web Developer City Property Developer "
2607,Mobile App Developer,Java JavaScript Cascading Style Sheets CSS HTML Python Programming Language Flutter Nodejs Git Expressjs Digital Marketing Scrum Teaching English as a Second Language                                       Bachelor of Engineering - BE University of Tabriz High School Diploma National Organization for Development of Exceptional Talents (Sampad)   Secretary Computer Engineering Association of Tabriz University Mobile Application Developer Arkatech English Teacher GoldStar private institute Deputy Secretary Computer Engineering Association of Tabriz University
2608,Mobile App Developer,Java JavaScript Android Development Cascading Style Sheets CSS Android Studio Mobile Application Development HTML MySQL ObjectOriented Programming OOP Flutter Android Bitbucket Firebase JSON Algorithms SQLite Gitlab Dart GitHub Kotlin Design Patterns iOS Development ObjectiveC Modelviewviewmodel MVVM git Swift Programming Language iOS ModelViewPresenter MVP                        Information Technology Institute (ITI) Bachelor of Commerce  Alexandria University   Flutter developer  Mobile Application Developer startup company    
2609,Mobile App Developer,Computer Science Java Android Development Adobe XD Android Studio Mobile Application Development Communication Leadership Software Development Programming Bootstrap Core Java Microsoft Office Android User Interface Design Google Material Design Teamwork English Mobile Applications Firebase Project Management C XML Data Structures Microsoft PowerPoint Analytical Skills Debugging User Experience UX Application Development Blogging Problem Solving Android SDK Technical Writing Design Android Support Android Testing Testing Business Development Android Data Binding Android Intents Android Broadcast Receiver Java Programming Database Application Android Navigation Drawer Android UI Android Ux    Bachelor's degree The University of Lahore     Android Developer Pyxis Coding Mobile Application Developer Fiverr Android Developer ODM Solutions  
2610,Mobile App Developer,"C Software Development Programming C Programming Language Linux Mobile Applications C JSON XML Data Structures Swift iOS Development ObjectiveC iOS Xcode Core Data iPhone Application Development Embedded C Parse Framework                                Engineer's Degree B.I.E.T Bhadrak, BPUT, Orissa Training Vector India, Bengaluru   SDE-3 Swiggy Mobile Application Developer(iOS) Swiggy iOS Application Developer Ola (ANI Technologies Pvt Ltd) iOS Application Developer 3Embed Software Technologies"
2611,Mobile App Developer,Java JavaScript Android Development PHP HTML Cascading Style Sheets CSS Android Studio Mobile Application Development HTML Software Development Bootstrap C Programming Language MySQL Microsoft Office Flutter Android Microsoft Excel Microsoft Word Windows English C ModelViewController MVC Team Management Networking Troubleshooting Dart Computer Hardware Android SDK Technical Support Programming Languages iOS Android Design Android Testing Retrofit Hindi                Complete Flutter & Dart Udemy  Diploma in Camputer Application IKCI COMPUTER INSTITUTE  Bachelor's of Computer Application Makhanlal Chaturvedi Rashtriya Patrakarita Vishwavidhyalaya Mobile Application Developer ENTERPAL: Web Design | Development | Mobile Develoment Company India Mobile Application Developer Promatics Technologies Private Limited Flutter Application Developer Pratham Vision Pvt Ltd Android App Developer Envision Computer Training Institute (ECTI)
2612,Mobile App Developer,Information Technology Software Development Time Management Public Speaking Microsoft Office Microsoft Excel Microsoft Word PowerPoint Windows English Mobile Applications Microsoft SQL Server Microsoft PowerPoint Adobe Photoshop Customer Service Networking PLSQL Operating Systems Social Media Computer Networking Team Building Graphic Design Database Administration Computer Hardware Microsoft Access c Technical Support Event Planning Network Administration Mobile Devices Marketing IT Hardware Support Software Installation Computer Software Training Computer Systems Analysis                IT Diploma SIKSIL INSTITUTE OF BUSINESS & TECHNOLOGY High School Gurukula Collage. Certificate 3D Mind Application Developer Stafford Motor Co. (Pvt) Ltd. IT Executive SP Manpower (PVT) Ltd Customer facing IT DHL IT Coordinator Stafford Motors Inc
2613,Mobile App Developer,Java Android Development Android Git JSON Socketio Modelviewviewmodel MVVM RxJava Flutter devlopment Mvp                                          University of Applied Sciences doroud     Mobile Application Developer  BUGLOOS Mobile Application Developer Freelancer Mobile Application Developer akaf Mobile Application Developer Freelancer
2614,Mobile App Developer,Mobile Application Development Flutter Firebase Computer Networking Network Automation                                              4 years Bahria University     Mobile Application Developer SparkTech Solutions Pvt. Ltd.      
2615,Mobile App Developer,"Java Android Development PHP Amazon Web Services AWS Swift Android SDK iOS Development ObjectiveC Xcode XMPP android iPhone                                       Bachelor of Engineering (BE) BABARIA INSTITUTE OF TECHNOLOGY,VARNAMA,VADODARA 005     Mobile Application Developer unikwork Senior Requirements Analyst and Sr. iOS app developer  Appvolution Technologies Requirements Analyst WeeTech Solution Pvt Ltd iOS App Developer AK Systems Inc."
2616,Mobile App Developer,Android Development Software Development MySQL Flutter Nodejs Git Vuejs                                             advance technology institut in kandy     Mobile Application Developer  Fiverr Developer Asian Destinations (Pvt) Ltd    
2617,Mobile App Developer,Computer Science Java Communication HTML Software Development Python Programming Language Reactjs MySQL Core Java JavaServer Pages JSP Spring Framework ObjectOriented Programming OOP Microsoft Office Git hibernate Spring MVC Microsoft Excel Microsoft Word JSON ModelViewController MVC Data Structures Microsoft PowerPoint Servlets Customer Service Maven Java Database Connectivity JDBC Eclipse Team Spirit JEE Web Services Business Engagement jse                    Bachelor's degree University of Mumbai     Mobile Application Developer Stella Stays Mobile Application Developer  Mobile Developer Sketshare LTD Java Developer TPConnects Technologies
2618,Mobile App Developer,Java SQL Flutter Android Git Hibernate JSON JSP Scrum JavaServer Faces JSF Mobil Uygulama Gelitirme Android Uygulama Gelitirme Nesnelerin nterneti                                      Bachelor's degree Mehmet Akif Ersoy Üniversitesi     Mobile Application Developer Huawei Mobile Application Developer Alchemy Smart Software Developer HAVELSAN Software Developer Ges Telekomünikasyon Hizm San ve Tic Ltd Şti
2619,Mobile App Developer,Java JavaScript HTML Android Studio Reactjs Bootstrap MySQL Microsoft Office Android React Native Microsoft Excel Microsoft Word JavaFX Microsoft PowerPoint Adobe Photoshop css                                   CMJD diploma level Institute of Java Softwere Engineering  panadura balika mahav vidyalaya  st .anthony's girls school Android Developer Meetrix.IO Android Developer Commercial Technologies Plus Mobile Application Developer Commercial Technologies Plus  
2620,Mobile App Developer,"Computer Science Java JavaScript Android Development HTML Cascading Style Sheets CSS Android Studio HTML Leadership Software Development Programming SQL Python Programming Language Reactjs Bootstrap MySQL Time Management ObjectOriented Programming OOP Android Nodejs Web Development React Native Web Design Visual Studio Teamwork MongoDB Expressjs Team Coordination DecisionMaking Team Building Volunteering Eclipse IDE Clarity Confidentiality Collaborative Leadership                BSc (Hons) in Information Technology Specializing in Software Engineering SLIIT Web Development ESOFT Metro Campus  Rahula College - Matara Freelance Mobile Application Developer Freelance, self-employed Associate Software Engineer AscentTEQ Trainee Software Engineer Jadon Software Solutions Web Developer Weblook International (Pvt) Ltd"
2621,Mobile App Developer,HTML Cascading Style Sheets CSS Mobile Application Development Communication HTML Leadership SQL Python Programming Language Time Management Public Speaking Presentation Skills ObjectOriented Programming OOP Microsoft Office Flutter Frontend Development Web Development Git Data Analysis Data Science Python Microsoft Excel Microsoft Word Teamwork English Project Management C Management Microsoft PowerPoint Analytical Skills DecisionMaking Data Analytics Software Quality Assurance Interpersonal Skills Interpersonal Communication Quality Assurance Web development Analytics Urdu             BSCS University Of Central Punjab diploma  LWE Diploma  Lahore University of Management Sciences Mobile Application Developer Renta Pvt Ltd Mobile Application Developer Renta Pvt Ltd.    
